t,qx,qy,qz,qw,ax,ay,az,gx,gy,gz
1797.864094,-0.647868,0.758267,-0.065971,-0.030757,1.877439,-0.932456,-13.983356,-0.094950,-0.054371,-0.032746
1797.884637,-0.647854,0.758127,-0.067235,-0.031756,2.172286,-0.964859,-12.001695,-0.044932,-0.030958,-0.009333
1797.905259,-0.648239,0.757978,-0.064753,-0.032611,1.815065,-0.154752,-13.862098,-0.043867,-0.071399,-0.026361
1797.926901,-0.648695,0.757781,-0.063164,-0.031180,1.687051,-0.903537,-14.019493,-0.093886,-0.061821,-0.057223
1797.947522,-0.648658,0.757989,-0.060348,-0.032449,1.586788,0.063224,-12.774339,-0.093886,-0.062885,0.023658
1797.969041,-0.648170,0.758623,-0.058009,-0.031650,1.489522,-0.621643,-14.139502,-0.080051,-0.033087,0.067291
1797.989650,-0.648425,0.758365,-0.057514,-0.033459,1.770541,-0.266221,-12.285907,0.006151,-0.013931,-0.022104
1798.010220,-0.648650,0.758104,-0.057413,-0.035145,2.197532,-0.433711,-14.636943,-0.011941,-0.039472,-0.023168
1798.031327,-0.648898,0.757749,-0.058923,-0.035725,1.774865,-0.578755,-11.832711,0.015729,-0.043729,-0.038067
1798.051852,-0.649352,0.757567,-0.057080,-0.034297,1.366849,-0.425381,-14.352913,0.021050,-0.052243,-0.042324
1798.072735,-0.649491,0.757540,-0.056971,-0.032386,1.175415,-0.701341,-12.580856,0.043399,0.029703,-0.017847
1798.093312,-0.649526,0.757551,-0.057142,-0.031110,1.161660,-0.638039,-12.728936,0.063619,0.101006,-0.006141
1798.114206,-0.649124,0.757650,-0.059953,-0.031794,2.354088,-0.943597,-12.973435,0.078519,0.043537,0.038557
1798.134780,-0.649110,0.757533,-0.060842,-0.033146,2.005056,-0.155992,-12.055062,0.117895,0.013739,0.013015
1798.155409,-0.649436,0.757387,-0.059120,-0.033191,1.733158,-0.383933,-14.649931,0.024243,-0.025637,-0.023168
1798.176358,-0.649476,0.757290,-0.060637,-0.031875,1.609881,-1.070068,-12.214051,-0.003427,-0.016059,-0.021040
1798.197021,-0.649161,0.757676,-0.059910,-0.030452,1.685893,-0.796069,-14.182169,-0.023647,-0.039472,0.040685
1798.217943,-0.649391,0.757388,-0.061086,-0.030387,1.949213,-1.111417,-12.024013,-0.056638,-0.066078,-0.042324
1798.238458,-0.649691,0.757073,-0.061311,-0.031360,1.843042,-0.746572,-13.059802,-0.083244,-0.084170,-0.043388
1798.259083,-0.649801,0.756983,-0.061481,-0.030921,2.032683,-1.154209,-13.259703,-0.120492,-0.137381,-0.025297
1798.280091,-0.649959,0.757030,-0.058550,-0.032108,1.636741,-0.082109,-11.854627,-0.094950,-0.136317,0.002373
1798.300642,-0.649803,0.757482,-0.054628,-0.031523,1.164685,-0.309370,-14.202207,-0.159868,-0.127803,0.035364
1798.321692,-0.649617,0.757677,-0.054495,-0.030876,1.784681,-1.013587,-12.915773,-0.148161,-0.142702,0.010887
1798.342237,-0.649677,0.757839,-0.052294,-0.029417,1.249918,-0.630596,-12.810591,-0.120492,-0.078848,-0.006141
1798.362985,-0.649415,0.758089,-0.050897,-0.031154,2.195730,-0.363413,-12.287556,-0.176896,-0.156537,0.034300
1798.383996,-0.649178,0.758578,-0.046390,-0.031221,1.083856,-0.184203,-13.856750,-0.229043,-0.116096,0.039621
1798.404548,-0.648989,0.758763,-0.045170,-0.032429,1.672039,-0.480840,-13.371683,-0.227978,-0.156537,0.015144
1798.425513,-0.648922,0.758915,-0.042064,-0.034334,1.452058,-0.157487,-12.651537,-0.187538,-0.119289,0.015144
1798.446084,-0.648877,0.759170,-0.038818,-0.033345,1.057977,-0.282476,-13.233656,-0.190730,-0.096940,0.007694
1798.467428,-0.648753,0.759296,-0.036837,-0.035111,1.751428,0.176626,-12.211247,-0.132198,-0.155473,0.018337
1798.488071,-0.648404,0.759793,-0.032695,-0.034913,0.831836,0.191799,-14.055164,-0.201373,-0.108647,0.051328
1798.509074,-0.648389,0.759850,-0.032478,-0.034136,1.696559,-0.792913,-12.773022,-0.136455,-0.176757,-0.009333
1798.530001,-0.648836,0.759617,-0.030806,-0.032325,0.614269,-0.102825,-13.340740,-0.017262,-0.042665,-0.048710
1798.550544,-0.648784,0.759684,-0.031805,-0.030797,1.385266,-0.523652,-13.039897,-0.007684,-0.133124,0.000245
1798.571711,-0.649388,0.759155,-0.031116,-0.031797,1.269642,0.144373,-12.098917,0.040206,-0.088426,-0.066801
1798.592414,-0.650083,0.758575,-0.031100,-0.031442,1.368923,-0.036304,-14.436585,0.073197,-0.103326,-0.081701
1798.613060,-0.650541,0.758234,-0.029840,-0.031416,0.960609,0.314443,-12.381492,0.091289,-0.018188,-0.043388
1798.634011,-0.650696,0.758183,-0.029524,-0.029683,0.623409,0.009705,-13.927043,0.108317,0.043537,-0.009333
1798.654522,-0.650661,0.758115,-0.033433,-0.028005,1.154567,-0.360501,-12.406769,0.221125,0.055244,0.000245
1798.675509,-0.650717,0.758063,-0.034151,-0.027224,0.781134,0.119307,-13.327217,0.222189,0.133997,0.005566
1798.696002,-0.650983,0.757724,-0.036657,-0.027039,2.949036,-0.301194,-11.809337,0.188134,-0.051179,-0.031682
1798.716916,-0.651536,0.757207,-0.037930,-0.026466,1.701299,-0.413907,-14.082295,0.078519,-0.149087,-0.067866
1798.737397,-0.652640,0.756356,-0.037597,-0.023924,0.851922,-1.259789,-13.248201,-0.043867,-0.143766,-0.145554
1798.757965,-0.653256,0.755907,-0.037244,-0.021747,0.746882,-0.954756,-12.973260,-0.054510,-0.083105,-0.083829
1798.779000,-0.653282,0.755858,-0.037869,-0.021629,1.300010,-0.747619,-13.424505,-0.118363,-0.060757,-0.014654
1798.799518,-0.653106,0.755983,-0.037289,-0.023495,1.649711,-0.502600,-13.157809,-0.203501,-0.093748,0.015144
1798.820576,-0.652833,0.756376,-0.034596,-0.022506,0.819188,-0.541518,-12.754167,-0.250327,-0.093748,0.027915
1798.841098,-0.653039,0.756213,-0.032871,-0.024543,1.629627,-0.165702,-13.946151,-0.199244,-0.146959,-0.027425
1798.861757,-0.652935,0.756426,-0.029703,-0.024766,0.323073,0.162983,-13.127255,-0.153483,-0.010738,0.017272
1798.882686,-0.652785,0.756569,-0.027488,-0.026818,1.644684,1.184858,-13.280363,-0.107721,-0.073527,0.023658
1798.903198,-0.651900,0.757361,-0.025768,-0.027690,-0.083395,1.457216,-13.430942,-0.024711,0.072272,0.120502
1798.924052,-0.651316,0.757789,-0.025606,-0.029788,2.006888,1.708603,-13.168058,0.026371,0.043537,0.076869
1798.944681,-0.650077,0.758831,-0.024651,-0.031111,1.186865,2.443171,-12.710564,0.037014,0.022253,0.166264
1798.965691,-0.649158,0.759595,-0.023287,-0.032670,1.106861,2.710224,-13.064566,-0.002363,0.023317,0.121566
1798.986197,-0.649608,0.759153,-0.022173,-0.034710,1.698076,1.911902,-12.647337,-0.023647,0.011611,-0.055095
1799.006794,-0.649900,0.758913,-0.020559,-0.035469,1.047875,1.204434,-13.032930,0.033821,-0.041601,-0.027425
1799.027704,-0.650046,0.758879,-0.019190,-0.034285,0.829338,0.384247,-13.199678,0.084904,-0.028830,-0.004012
1799.048329,-0.650138,0.758787,-0.021741,-0.033012,1.150058,-0.061740,-13.267676,0.101931,-0.008610,-0.015719
1799.069313,-0.650383,0.758550,-0.024046,-0.032016,1.240691,-0.342545,-13.321025,0.048720,-0.001160,-0.038067
1799.089823,-0.650428,0.758527,-0.025723,-0.030329,0.989303,-0.908883,-13.107253,0.032757,-0.005417,-0.011462
1799.110417,-0.650379,0.758568,-0.028014,-0.028214,0.946294,-1.450130,-13.123835,0.102996,0.003097,0.002373
1799.131369,-0.650621,0.758319,-0.030652,-0.026560,1.221869,-1.195250,-13.321785,0.097675,0.015868,-0.037003
1799.151907,-0.650708,0.758185,-0.032392,-0.026184,1.517519,-1.283791,-12.922206,-0.031097,0.005225,-0.023168
1799.172852,-0.650632,0.758245,-0.033237,-0.025254,1.092508,-0.796903,-13.284445,-0.077923,-0.013931,-0.001884
1799.193350,-0.650616,0.758344,-0.031046,-0.025471,0.895404,-0.063013,-13.088593,-0.058767,0.002033,0.008759
1799.213921,-0.650365,0.758533,-0.029858,-0.027590,1.287668,0.339368,-13.183549,-0.043867,-0.000096,0.036428
1799.235322,-0.650215,0.758651,-0.028381,-0.029382,1.170500,0.323960,-13.127434,-0.025776,-0.006481,0.024722
1799.255845,-0.650323,0.758573,-0.027005,-0.030291,1.065394,0.129193,-13.198268,0.004023,-0.005417,-0.006141
1799.276845,-0.650238,0.758650,-0.028776,-0.028493,0.958800,-1.013330,-13.180790,0.041271,0.003097,0.004502
1799.297390,-0.650912,0.758033,-0.031435,-0.026687,1.165951,-1.145001,-13.331820,0.115766,0.019060,-0.092343
1799.318327,-0.651793,0.757182,-0.034047,-0.026119,1.437951,-0.803617,-13.018587,0.057234,0.020124,-0.121077
1799.338846,-0.650681,0.758133,-0.035451,-0.024331,0.794289,-4.269009,-13.318333,0.018922,-0.025637,0.135401
1799.359419,-0.649811,0.758758,-0.040200,-0.020387,-0.143055,-2.496085,-13.842623,0.424392,0.112712,0.111988
1799.380330,-0.649244,0.758982,-0.045236,-0.019584,1.138786,-1.370713,-12.052654,0.215804,0.229777,0.052392
1799.400827,-0.649046,0.758961,-0.047822,-0.020771,3.242293,-1.726355,-13.736308,0.019986,0.080785,0.011951
1799.421848,-0.648678,0.759193,-0.049771,-0.019129,1.018215,-1.090949,-12.165249,0.049784,0.049923,0.032172
1799.442392,-0.648737,0.759231,-0.048775,-0.018175,0.434053,-0.151040,-13.249667,0.093418,0.031831,0.002373
1799.463014,-0.649455,0.758550,-0.049395,-0.019245,2.150101,-0.829508,-12.027437,-0.057702,-0.079913,-0.093407
1799.484009,-0.649996,0.758068,-0.050137,-0.018023,1.387279,-1.196690,-13.379101,-0.058767,-0.090555,-0.077444
1799.504621,-0.650336,0.757909,-0.048536,-0.016794,0.756108,-0.898987,-12.398561,-0.137519,-0.028830,-0.049774
1799.525334,-0.650192,0.758153,-0.046195,-0.017888,1.095181,-0.572462,-13.744179,-0.132198,0.033959,0.021529
1799.546471,-0.650084,0.758260,-0.044782,-0.020638,1.533828,-0.054039,-13.350145,-0.104528,0.006290,0.019401
1799.567151,-0.649893,0.758474,-0.043356,-0.021852,0.580315,0.822017,-13.558600,-0.001298,0.083978,0.032172
1799.588086,-0.649835,0.758532,-0.042445,-0.023298,0.345782,1.900934,-13.858850,0.030628,0.118033,0.014080
1799.608585,-0.649423,0.758802,-0.042065,-0.026458,1.413426,1.834656,-12.773308,-0.033225,0.189336,0.052392
1799.629445,-0.648791,0.759246,-0.041095,-0.030445,1.757946,1.634067,-12.981970,-0.130070,0.181887,0.074741
1799.649935,-0.648646,0.759261,-0.040143,-0.034184,1.992621,1.469204,-13.028528,-0.122620,0.145703,0.014080
1799.670485,-0.649119,0.758783,-0.038990,-0.037039,1.807389,1.178930,-12.677615,-0.073666,0.073336,-0.059352
1799.691335,-0.649771,0.758189,-0.037909,-0.038862,1.806366,0.986038,-12.987194,-0.000234,-0.002224,-0.074251
1799.711844,-0.650114,0.757970,-0.036271,-0.038960,1.350230,0.389206,-13.082778,0.064684,-0.066078,-0.025297
1799.732786,-0.650288,0.757764,-0.038007,-0.038402,1.651135,-0.103532,-13.142241,0.127473,-0.112904,-0.019976
1799.753331,-0.650348,0.757721,-0.040440,-0.035661,1.694368,-0.524432,-13.164843,0.187069,-0.152280,-0.005076
1799.773931,-0.650565,0.757572,-0.042992,-0.031658,1.563857,-0.583293,-13.025344,0.262629,-0.208684,-0.018911
1799.794898,-0.651055,0.757347,-0.042840,-0.026782,1.261854,-0.319209,-13.348654,0.297749,-0.231033,-0.032746
1799.815434,-0.651460,0.757184,-0.042149,-0.022283,0.592124,-0.387067,-13.556760,0.242409,-0.183143,-0.028489
1799.836322,-0.651532,0.757166,-0.042366,-0.020282,0.368612,-1.296772,-12.657365,-0.007684,0.000968,-0.015719
1799.856880,-0.651472,0.757105,-0.044382,-0.020156,1.831391,-1.925840,-13.456517,-0.023647,0.033959,-0.007205
1799.877780,-0.651022,0.757367,-0.045802,-0.021602,1.355349,-0.606407,-12.810513,-0.051317,0.023317,0.047071
1799.898305,-0.651177,0.757355,-0.044001,-0.021126,0.618950,-0.529303,-13.389309,-0.093886,0.042473,-0.021040
1799.918874,-0.651263,0.757299,-0.042470,-0.023478,1.192595,-0.129026,-13.133888,-0.073666,0.071207,-0.006141
1799.939779,-0.650950,0.757524,-0.041478,-0.026465,1.354193,-0.121247,-13.205983,-0.087501,0.079721,0.040685
1799.960492,-0.650796,0.757503,-0.043131,-0.028154,1.459254,-0.481413,-13.039299,-0.066216,0.062694,0.004502
1799.981432,-0.650817,0.757375,-0.043622,-0.030278,1.651559,-0.193936,-13.058687,-0.005555,0.012675,-0.002948
1800.002017,-0.650965,0.757290,-0.042330,-0.031067,1.367780,-0.096828,-13.108095,0.031693,-0.030958,-0.005076
1800.022805,-0.651000,0.757353,-0.041303,-0.030156,1.296003,-0.244800,-13.143096,0.063619,-0.061821,0.008759
1800.043856,-0.650856,0.757559,-0.041614,-0.027532,1.128543,-0.519991,-13.159031,0.051913,-0.050114,0.018337
1800.064463,-0.650690,0.757725,-0.042623,-0.025277,1.085575,-0.838593,-13.138016,0.034885,-0.032023,0.015144
1800.085397,-0.650506,0.757870,-0.043902,-0.023420,1.145743,-0.826696,-13.102110,0.019986,-0.011802,0.014080
1800.105969,-0.650452,0.757945,-0.044173,-0.021929,1.118190,-0.597594,-13.047918,-0.003427,0.003097,0.001309
1800.126693,-0.650544,0.757888,-0.043468,-0.022578,1.195130,-0.454549,-13.146653,-0.018326,0.012675,-0.008269
1800.147742,-0.650645,0.757827,-0.042520,-0.023457,1.189867,-0.404647,-13.127679,-0.023647,0.019060,-0.008269
1800.168334,-0.650676,0.757746,-0.043293,-0.023835,1.244745,-0.489635,-13.154120,-0.022583,0.021189,-0.010397
1800.189284,-0.650626,0.757721,-0.045069,-0.022656,1.273493,-1.312741,-13.174782,0.002959,0.014803,-0.007205
1800.209830,-0.650593,0.757632,-0.048422,-0.019438,1.612788,-3.179539,-13.319151,0.257308,-0.051179,0.001309
1800.230693,-0.650836,0.757360,-0.050832,-0.015281,0.619201,-2.048445,-13.147381,0.253051,-0.073527,-0.031682
1800.251256,-0.651126,0.757048,-0.052451,-0.012740,1.190724,-2.641244,-12.442005,0.084904,-0.092683,-0.043388
1800.271905,-0.651008,0.757170,-0.052602,-0.010745,0.521501,-1.312449,-13.527539,0.026371,0.026510,0.006630
1800.292849,-0.651098,0.757141,-0.052099,-0.009740,0.774614,-1.032137,-12.380162,-0.085372,0.045666,-0.023168
1800.313399,-0.651804,0.756445,-0.052900,-0.012042,1.995875,-1.286070,-12.890682,-0.166253,0.036088,-0.101921
1800.334822,-0.651338,0.756825,-0.053037,-0.012721,0.911793,-1.579077,-13.298497,-0.220529,0.125483,0.032172
1800.355483,-0.650688,0.757538,-0.050459,-0.013988,1.023603,-0.826846,-13.578600,-0.237556,0.078657,0.076869
1800.376351,-0.651244,0.757095,-0.048686,-0.017842,1.254904,-0.247527,-13.541983,-0.175831,0.143575,-0.071058
1800.397587,-0.651577,0.756699,-0.049005,-0.021276,1.497368,-0.440875,-12.839227,-0.080051,0.102070,-0.045517
1800.418321,-0.651539,0.756757,-0.047781,-0.023061,0.947285,0.082627,-12.445239,-0.019390,0.124419,0.009823
1800.439727,-0.651837,0.756426,-0.048022,-0.024938,1.562870,0.197860,-13.949091,0.095546,0.099941,-0.028489
1800.460581,-0.652235,0.756041,-0.047976,-0.026258,2.118233,0.465944,-11.824875,0.059362,-0.046922,-0.039132
1800.482055,-0.653070,0.755468,-0.046155,-0.025247,1.183906,-0.438144,-14.070030,-0.002363,-0.032023,-0.093407
1800.502921,-0.653634,0.754914,-0.048275,-0.023163,1.573435,-1.067280,-12.804129,0.110445,-0.109711,-0.075315
1800.523867,-0.653569,0.755125,-0.046328,-0.022094,0.720876,-0.055959,-13.304834,0.052977,-0.051179,0.024722
1800.545214,-0.653440,0.755281,-0.046115,-0.020980,0.835545,-0.787487,-12.894633,-0.052381,0.068015,0.006630
1800.565973,-0.652971,0.755718,-0.045688,-0.020791,0.742760,-0.651159,-13.055718,-0.059831,0.146767,0.050263
1800.587239,-0.652639,0.755841,-0.046998,-0.023621,2.580255,-0.683749,-12.472947,-0.103464,0.085042,0.027915
1800.607971,-0.652579,0.755736,-0.047627,-0.027110,1.569163,-0.455954,-12.907375,-0.132198,0.108455,-0.005076
1800.629308,-0.653346,0.755012,-0.047082,-0.029668,1.956231,-0.130582,-13.907117,-0.071537,-0.010738,-0.093407
1800.650216,-0.653899,0.754629,-0.045088,-0.030284,0.627000,0.290789,-11.836095,-0.036418,0.054180,-0.061480
1800.670998,-0.654515,0.754183,-0.043105,-0.030985,1.016845,0.085077,-14.952270,-0.055574,0.065886,-0.072123
1800.692432,-0.654094,0.754535,-0.043544,-0.030671,0.915662,-0.550735,-12.180788,-0.061959,0.159538,0.038557
1800.713150,-0.653733,0.754624,-0.045703,-0.032983,1.847950,-0.348962,-14.133688,0.017858,0.118033,0.034300
1800.734399,-0.653507,0.754571,-0.047997,-0.035335,2.071836,-0.206167,-12.215590,0.048720,0.111648,0.018337
1800.755155,-0.653583,0.754507,-0.048260,-0.034923,1.132917,-0.182943,-12.992240,0.116831,0.158474,-0.002948
1800.776038,-0.653954,0.754087,-0.048844,-0.036210,1.703844,0.307583,-13.517193,0.157271,0.094620,-0.033810
1800.797433,-0.653785,0.754171,-0.048580,-0.037827,1.628776,0.182643,-13.287446,0.074262,0.085042,0.032172
1800.818210,-0.653909,0.754026,-0.049986,-0.036742,0.655862,-0.756795,-13.299637,0.090225,0.189336,-0.022104
1800.839546,-0.653519,0.754126,-0.053347,-0.036892,2.233332,-0.872712,-12.586545,0.106188,0.058437,0.034300
1800.860323,-0.653888,0.753815,-0.054346,-0.035223,1.610555,-0.601298,-14.148229,0.089161,0.061629,-0.049774
1800.881653,-0.654698,0.752975,-0.055759,-0.035923,2.317595,-0.485973,-12.065574,0.051913,-0.065014,-0.101921
1800.902350,-0.655028,0.752768,-0.055906,-0.033971,1.600560,-0.587963,-12.934887,0.022115,-0.063949,-0.043388
1800.923173,-0.655476,0.752430,-0.056654,-0.031466,1.657741,-0.787460,-13.353802,0.040206,-0.119289,-0.060416
1800.944589,-0.656186,0.751932,-0.055225,-0.031122,1.168120,-0.016147,-11.934945,0.091289,-0.017123,-0.066801
1800.965395,-0.656842,0.751322,-0.054964,-0.032462,2.351390,-0.270186,-14.694846,0.005087,-0.088426,-0.074251
1800.986659,-0.657027,0.751378,-0.053374,-0.029972,0.858910,-0.398743,-11.781116,0.066812,-0.086298,-0.006141
1801.007388,-0.657226,0.751182,-0.054540,-0.028369,1.741956,-0.799963,-13.891688,0.034885,-0.126739,-0.029554
1801.028216,-0.657545,0.751053,-0.053633,-0.026029,0.597261,-0.750027,-12.536303,0.042335,-0.035215,-0.034875
1801.049498,-0.657765,0.751030,-0.051763,-0.024874,0.769001,-0.263044,-12.051278,0.030628,-0.027766,-0.013590
1801.070217,-0.657558,0.751272,-0.050820,-0.024990,0.737596,-0.525504,-13.602726,-0.052381,0.140382,0.021529
1801.092216,-0.657035,0.751626,-0.050367,-0.028763,1.352866,-0.375124,-12.419668,-0.103464,0.192529,0.056649
1801.113211,-0.656269,0.752040,-0.052943,-0.030720,1.704499,-1.195549,-14.256397,-0.134327,0.265961,0.058777
1801.134081,-0.655761,0.752250,-0.053680,-0.034863,1.927105,-0.134440,-12.532224,-0.087501,0.191465,0.051328
1801.155389,-0.655634,0.752357,-0.052792,-0.036281,1.366260,-0.388544,-14.197888,-0.102400,0.214878,0.005566
1801.176127,-0.655988,0.751878,-0.052936,-0.039471,2.490435,0.177958,-12.534380,-0.081115,0.072272,-0.052966
1801.197538,-0.656875,0.750866,-0.053990,-0.042436,2.329585,-0.336993,-13.591104,-0.083244,0.074400,-0.127462
1801.218282,-0.657505,0.750199,-0.055491,-0.042540,1.857085,-0.601520,-11.615298,-0.037482,-0.028830,-0.098728
1801.239133,-0.658494,0.749272,-0.055406,-0.043678,2.025693,-0.342356,-13.773136,-0.028968,-0.044793,-0.127462
1801.260539,-0.659018,0.748997,-0.054666,-0.041352,1.461867,-0.733496,-13.268976,-0.038546,-0.073527,-0.066801
1801.281290,-0.659295,0.748739,-0.054042,-0.042433,1.908826,-0.370222,-13.515860,-0.105592,-0.054371,-0.041260
1801.302613,-0.659300,0.748848,-0.053609,-0.040940,1.429656,-0.879074,-13.133024,-0.100271,-0.024573,-0.012526
1801.323376,-0.659534,0.748769,-0.050845,-0.042124,1.551328,0.063487,-12.331611,-0.090693,-0.045857,-0.015719
1801.345201,-0.659926,0.748354,-0.050033,-0.044273,2.177141,-0.155438,-14.503981,-0.097079,-0.056500,-0.050838
1801.366128,-0.660346,0.748092,-0.047401,-0.045325,1.596928,0.129450,-11.867723,-0.067280,-0.095876,-0.038067
1801.387355,-0.660888,0.747841,-0.044344,-0.044648,1.550500,0.122884,-14.132530,-0.051317,-0.106518,-0.049774
1801.408799,-0.660361,0.748402,-0.043217,-0.044157,0.228603,0.453521,-12.378904,0.022115,0.080785,0.076869
1801.429578,-0.659518,0.748991,-0.046559,-0.043368,1.496107,-0.557118,-12.516002,0.093418,0.181887,0.091768
1801.451171,-0.658668,0.749454,-0.049542,-0.044957,3.008964,-0.121642,-14.011192,0.113638,0.094620,0.096025
1801.472229,-0.657885,0.750124,-0.050784,-0.043845,1.279308,-0.526879,-12.547144,0.029564,0.146767,0.089640
1801.495886,-0.657667,0.750107,-0.053867,-0.043719,1.983459,-0.580401,-13.324803,0.035950,0.066950,0.004502
1801.516920,-0.657793,0.749808,-0.054782,-0.045769,1.919263,-0.166316,-12.681816,0.050849,0.064822,-0.015719
1801.537912,-0.657781,0.749612,-0.056640,-0.046886,2.035168,-0.387724,-12.981472,-0.021519,0.039281,-0.017847
1801.580530,-0.658069,0.749033,-0.060127,-0.047732,2.487318,-1.039535,-12.444830,-0.050253,0.006290,-0.041260
1801.601890,-0.658035,0.749031,-0.060910,-0.047249,1.973984,-0.584109,-12.420487,-0.090693,-0.039472,-0.016783
1801.622783,-0.657680,0.749341,-0.059738,-0.048755,2.048881,-0.285860,-13.086428,-0.066216,-0.014995,0.050263
1801.644062,-0.657611,0.749325,-0.059383,-0.050333,2.319464,-0.269933,-12.481044,-0.097079,-0.106518,0.002373
1801.664840,-0.658261,0.748981,-0.055714,-0.051149,1.759969,0.398892,-13.051704,-0.130070,-0.104390,-0.064673
1801.685626,-0.659885,0.747834,-0.052792,-0.050086,1.068184,-0.018486,-13.398152,-0.089629,-0.073527,-0.195573
1801.706891,-0.661289,0.746760,-0.050056,-0.050411,1.818321,0.218879,-12.728403,-0.014069,-0.125674,-0.153004
