t,x,y,theta
1217.418500,-3.9599,-2.0888,0.4469
1217.445711,-3.9599,-2.0888,0.4468
1217.488790,-3.9599,-2.0888,0.4469
1217.509520,-3.9599,-2.0888,0.4470
1217.552718,-3.9599,-2.0888,0.4469
1217.588652,-3.9599,-2.0888,0.4470
1217.618516,-3.9599,-2.0888,0.4468
1217.640597,-3.9599,-2.0888,0.4467
1217.684837,-3.9599,-2.0888,0.4462
1217.722191,-3.9599,-2.0888,0.4471
1217.750412,-3.9599,-2.0888,0.4474
1217.787923,-3.9599,-2.0888,0.4473
1217.815336,-3.9599,-2.0888,0.4472
1217.852279,-3.9599,-2.0888,0.4470
1217.880206,-3.9599,-2.0888,0.4472
1217.922386,-3.9599,-2.0888,0.4470
1217.943441,-3.9599,-2.0888,0.4472
1217.986697,-3.9599,-2.0888,0.4476
1218.007527,-3.9599,-2.0888,0.4476
1218.049217,-3.9599,-2.0888,0.4473
1218.086663,-3.9599,-2.0888,0.4475
1218.112236,-3.9599,-2.0888,0.4477
1218.154739,-3.9599,-2.0888,0.4477
1218.176115,-3.9599,-2.0888,0.4476
1218.218127,-3.9599,-2.0888,0.4474
1218.239320,-3.9599,-2.0888,0.4474
1218.281280,-3.9599,-2.0888,0.4474
1218.308816,-3.9599,-2.0888,0.4474
1218.351786,-3.9599,-2.0888,0.4476
1218.384586,-3.9599,-2.0888,0.4478
1218.414566,-3.9599,-2.0888,0.4476
1218.456451,-3.9599,-2.0888,0.4475
1218.477289,-3.9599,-2.0888,0.4477
1218.518809,-3.9599,-2.0888,0.4479
1218.553503,-3.9599,-2.0888,0.4476
1218.581241,-3.9599,-2.0888,0.4477
1218.622952,-3.9599,-2.0888,0.4477
1218.643666,-3.9599,-2.0888,0.4477
1218.684931,-3.9599,-2.0888,0.4479
1218.708229,-3.9599,-2.0888,0.4479
1218.750726,-3.9599,-2.0888,0.4479
1218.771611,-3.9599,-2.0888,0.4480
1218.813596,-3.9599,-2.0888,0.4485
1218.855237,-3.9599,-2.0888,0.4476
1218.875778,-3.9599,-2.0888,0.4474
1218.919924,-3.9599,-2.0888,0.4479
1218.940610,-3.9599,-2.0888,0.4483
1218.982556,-3.9599,-2.0888,0.4485
1219.022942,-3.9599,-2.0888,0.4482
1219.046050,-3.9599,-2.0888,0.4482
1219.088312,-3.9599,-2.0888,0.4475
1219.109107,-3.9599,-2.0888,0.4474
1219.151318,-3.9599,-2.0888,0.4481
1219.172658,-3.9599,-2.0888,0.4484
1219.214125,-3.9599,-2.0888,0.4488
1219.256105,-3.9599,-2.0888,0.4479
1219.277491,-3.9599,-2.0888,0.4477
1219.319062,-3.9599,-2.0888,0.4484
1219.340825,-3.9599,-2.0888,0.4490
1219.380276,-3.9599,-2.0888,0.4490
1219.422296,-3.9599,-2.0888,0.4484
1219.445389,-3.9599,-2.0888,0.4488
1219.487652,-3.9599,-2.0888,0.4492
1219.508480,-3.9599,-2.0888,0.4490
1219.550476,-3.9599,-2.0888,0.4485
1219.571706,-3.9599,-2.0888,0.4487
1219.613525,-3.9599,-2.0888,0.4490
1219.653686,-3.9599,-2.0888,0.4489
1219.678368,-3.9599,-2.0888,0.4484
1219.721401,-3.9599,-2.0888,0.4487
1219.742098,-3.9599,-2.0888,0.4490
1219.785779,-3.9599,-2.0888,0.4489
1219.809823,-3.9599,-2.0888,0.4487
1219.852437,-3.9599,-2.0888,0.4489
1219.874516,-3.9599,-2.0888,0.4488
1219.915766,-3.9599,-2.0888,0.4488
1219.945264,-3.9599,-2.0888,0.4488
1219.986060,-3.9599,-2.0888,0.4489
1220.011246,-3.9599,-2.0888,0.4491
1220.054078,-3.9599,-2.0888,0.4490
1220.075450,-3.9599,-2.0888,0.4491
1220.117381,-3.9599,-2.0888,0.4492
1220.138791,-3.9599,-2.0888,0.4492
1220.181177,-3.9599,-2.0888,0.4493
1220.221331,-3.9599,-2.0888,0.4491
1220.243862,-3.9599,-2.0888,0.4492
1220.287774,-3.9599,-2.0888,0.4491
1220.308559,-3.9599,-2.0888,0.4493
1220.352436,-3.9599,-2.0888,0.4494
1220.389499,-3.9599,-2.0888,0.4493
1220.415229,-3.9599,-2.0888,0.4493
1220.453260,-3.9599,-2.0888,0.4493
1220.478179,-3.9599,-2.0888,0.4494
1220.520271,-3.9599,-2.0888,0.4494
1220.541515,-3.9599,-2.0888,0.4493
1220.583809,-3.9599,-2.0888,0.4495
1220.620148,-3.9599,-2.0888,0.4495
1220.646912,-3.9599,-2.0888,0.4495
1220.682908,-3.9599,-2.0888,0.4495
1220.710407,-3.9599,-2.0888,0.4494
1220.752510,-3.9599,-2.0888,0.4494
1220.773715,-3.9599,-2.0888,0.4495
1220.816362,-3.9599,-2.0888,0.4496
1220.838356,-3.9599,-2.0888,0.4498
1220.880797,-3.9599,-2.0888,0.4499
1220.901878,-3.9599,-2.0888,0.4497
1220.946230,-3.9599,-2.0888,0.4497
1220.967093,-3.9599,-2.0888,0.4497
1221.018207,-3.9599,-2.0888,0.4497
1221.039878,-3.9599,-2.0888,0.4496
1221.081835,-3.9599,-2.0888,0.4497
1221.102874,-3.9599,-2.0888,0.4499
1221.146903,-3.9599,-2.0888,0.4499
1221.188110,-3.9599,-2.0888,0.4498
1221.210620,-3.9599,-2.0888,0.4497
1221.254620,-3.9599,-2.0888,0.4499
1221.275533,-3.9599,-2.0888,0.4500
1221.317683,-3.9599,-2.0888,0.4500
1221.339004,-3.9599,-2.0888,0.4501
1221.380777,-3.9599,-2.0888,0.4501
1221.421628,-3.9599,-2.0888,0.4500
1221.445466,-3.9599,-2.0888,0.4501
1221.487303,-3.9599,-2.0888,0.4501
1221.508505,-3.9599,-2.0888,0.4502
1221.551401,-3.9599,-2.0888,0.4502
1221.572444,-3.9599,-2.0888,0.4501
1221.615442,-3.9599,-2.0888,0.4502
1221.654171,-3.9599,-2.0888,0.4502
1221.680677,-3.9599,-2.0888,0.4502
1221.717527,-3.9599,-2.0888,0.4503
1221.745212,-3.9599,-2.0888,0.4502
1221.788200,-3.9599,-2.0888,0.4503
1221.809220,-3.9599,-2.0888,0.4503
1221.852372,-3.9599,-2.0888,0.4505
1221.889256,-3.9599,-2.0888,0.4506
1221.915943,-3.9599,-2.0888,0.4504
1221.954792,-3.9599,-2.0888,0.4504
1221.980012,-3.9599,-2.0888,0.4507
1222.022778,-3.9599,-2.0888,0.4507
1222.044642,-3.9599,-2.0888,0.4507
1222.086839,-3.9599,-2.0888,0.4505
1222.108591,-3.9599,-2.0888,0.4506
1222.151643,-3.9599,-2.0888,0.4508
1222.188204,-3.9599,-2.0888,0.4506
1222.215335,-3.9599,-2.0888,0.4507
1222.251408,-3.9599,-2.0888,0.4507
1222.279705,-3.9599,-2.0888,0.4508
1222.322697,-3.9599,-2.0888,0.4510
1222.344573,-3.9599,-2.0888,0.4509
1222.386851,-3.9599,-2.0888,0.4510
1222.420191,-3.9599,-2.0888,0.4510
1222.451044,-3.9599,-2.0888,0.4510
1222.483418,-3.9599,-2.0888,0.4511
1222.514888,-3.9599,-2.0888,0.4511
1222.535890,-3.9599,-2.0888,0.4511
1222.579237,-3.9599,-2.0888,0.4511
1222.621018,-3.9599,-2.0888,0.4510
1222.643133,-3.9599,-2.0888,0.4511
1222.685876,-3.9599,-2.0888,0.4512
1222.707506,-3.9599,-2.0888,0.4511
1222.749442,-3.9599,-2.0888,0.4514
1222.770075,-3.9599,-2.0888,0.4513
1222.812322,-3.9599,-2.0888,0.4514
1222.853325,-3.9599,-2.0888,0.4514
1222.876142,-3.9599,-2.0888,0.4513
1222.918138,-3.9599,-2.0888,0.4514
1222.940658,-3.9599,-2.0888,0.4514
1222.984070,-3.9599,-2.0888,0.4516
1223.022162,-3.9599,-2.0888,0.4517
1223.048116,-3.9599,-2.0888,0.4516
1223.085138,-3.9599,-2.0888,0.4517
1223.112668,-3.9599,-2.0888,0.4516
1223.148698,-3.9599,-2.0888,0.4516
1223.177880,-3.9599,-2.0888,0.4518
1223.220835,-3.9599,-2.0888,0.4517
1223.254500,-3.9599,-2.0888,0.4517
1223.284905,-3.9599,-2.0888,0.4517
1223.317903,-3.9599,-2.0888,0.4517
1223.350204,-3.9599,-2.0888,0.4519
1223.381433,-3.9599,-2.0888,0.4520
1223.423144,-3.9599,-2.0888,0.4520
1223.443977,-3.9599,-2.0888,0.4520
1223.485741,-3.9599,-2.0888,0.4518
1223.519376,-3.9599,-2.0888,0.4519
1223.548232,-3.9599,-2.0888,0.4519
1223.589917,-3.9599,-2.0888,0.4520
1223.610721,-3.9599,-2.0888,0.4520
1223.652349,-3.9599,-2.0888,0.4520
1223.673233,-3.9599,-2.0888,0.4521
1223.714932,-3.9599,-2.0888,0.4522
1223.756516,-3.9599,-2.0888,0.4522
1223.777712,-3.9599,-2.0888,0.4523
1223.821966,-3.9599,-2.0888,0.4522
1223.842970,-3.9599,-2.0888,0.4523
1223.885846,-3.9599,-2.0888,0.4523
1223.907222,-3.9599,-2.0888,0.4524
1223.950371,-3.9599,-2.0888,0.4525
1223.973499,-3.9599,-2.0888,0.4525
1224.015696,-3.9599,-2.0888,0.4525
1224.039497,-3.9599,-2.0888,0.4525
1224.082720,-3.9599,-2.0888,0.4524
1224.104468,-3.9599,-2.0888,0.4526
1224.149794,-3.9599,-2.0888,0.4526
1224.188031,-3.9599,-2.0888,0.4526
1224.218082,-3.9599,-2.0888,0.4528
1224.251444,-3.9599,-2.0888,0.4527
1224.283063,-3.9599,-2.0888,0.4528
1224.314608,-3.9599,-2.0888,0.4528
1224.352861,-3.9599,-2.0888,0.4528
1224.380410,-3.9599,-2.0888,0.4528
1224.422037,-3.9599,-2.0888,0.4526
1224.442930,-3.9599,-2.0888,0.4527
1224.486228,-3.9599,-2.0888,0.4528
1224.507060,-3.9599,-2.0888,0.4529
1224.550324,-3.9599,-2.0888,0.4530
1224.573477,-3.9599,-2.0888,0.4529
1224.617753,-3.9599,-2.0888,0.4528
1224.639687,-3.9599,-2.0888,0.4529
1224.683635,-3.9599,-2.0888,0.4529
1224.722136,-3.9599,-2.0888,0.4532
1224.748927,-3.9599,-2.0888,0.4531
1224.786351,-3.9599,-2.0888,0.4531
1224.812695,-3.9599,-2.0888,0.4531
1224.855361,-3.9599,-2.0888,0.4531
1224.876695,-3.9599,-2.0888,0.4532
1224.920330,-3.9599,-2.0888,0.4532
1224.941884,-3.9599,-2.0888,0.4532
1224.984723,-3.9599,-2.0888,0.4534
1225.020067,-3.9599,-2.0888,0.4533
1225.049309,-3.9599,-2.0888,0.4534
1225.083147,-3.9599,-2.0888,0.4533
1225.113387,-3.9599,-2.0888,0.4532
1225.154982,-3.9599,-2.0888,0.4533
1225.175693,-3.9599,-2.0888,0.4533
1225.217462,-3.9599,-2.0888,0.4534
1225.251585,-3.9599,-2.0888,0.4535
1225.280142,-3.9599,-2.0888,0.4534
1225.321733,-3.9599,-2.0888,0.4536
1225.356482,-3.9599,-2.0888,0.4535
1225.383967,-3.9599,-2.0888,0.4536
1225.419230,-3.9599,-2.0888,0.4536
1225.446330,-3.9599,-2.0888,0.4535
1225.487923,-3.9599,-2.0888,0.4537
1225.508832,-3.9599,-2.0888,0.4537
1225.551290,-3.9599,-2.0888,0.4538
1225.588371,-3.9599,-2.0888,0.4539
1225.614068,-3.9599,-2.0888,0.4538
1225.655690,-3.9599,-2.0888,0.4538
1225.676520,-3.9599,-2.0888,0.4538
1225.718404,-3.9599,-2.0888,0.4538
1225.739263,-3.9599,-2.0888,0.4539
1225.780967,-3.9599,-2.0888,0.4539
1225.823601,-3.9599,-2.0888,0.4541
1225.848089,-3.9599,-2.0888,0.4541
1225.884060,-3.9599,-2.0888,0.4539
1225.914625,-3.9599,-2.0888,0.4541
1225.956246,-3.9599,-2.0888,0.4542
1225.988778,-3.9599,-2.0888,0.4541
1226.020425,-3.9599,-2.0888,0.4541
1226.051396,-3.9599,-2.0888,0.4540
1226.082647,-3.9599,-2.0888,0.4542
1226.114559,-3.9599,-2.0888,0.4543
1226.156512,-3.9599,-2.0888,0.4543
1226.186353,-3.9599,-2.0888,0.4545
1226.219249,-3.9599,-2.0888,0.4546
1226.248764,-3.9599,-2.0888,0.4545
1226.282528,-3.9599,-2.0888,0.4544
1226.311307,-3.9599,-2.0888,0.4543
1226.352799,-3.9599,-2.0888,0.4545
1226.387561,-3.9599,-2.0888,0.4545
1226.416131,-3.9599,-2.0888,0.4546
1226.450390,-3.9599,-2.0888,0.4545
1226.479377,-3.9599,-2.0888,0.4544
1226.521558,-3.9599,-2.0888,0.4546
1226.545666,-3.9599,-2.0888,0.4548
1226.588702,-3.9599,-2.0888,0.4548
1226.609642,-3.9599,-2.0888,0.4549
1226.652708,-3.9599,-2.0888,0.4547
1226.673775,-3.9599,-2.0888,0.4548
1226.716028,-3.9599,-2.0888,0.4549
1226.754922,-3.9599,-2.0888,0.4548
1226.779426,-3.9599,-2.0888,0.4549
1226.821592,-3.9599,-2.0888,0.4548
1226.842939,-3.9599,-2.0888,0.4550
1226.885024,-3.9599,-2.0888,0.4549
1226.905818,-3.9599,-2.0888,0.4549
1226.948144,-3.9599,-2.0888,0.4551
1226.968893,-3.9599,-2.0888,0.4550
1227.020351,-3.9599,-2.0888,0.4551
1227.041527,-3.9599,-2.0888,0.4551
1227.085081,-3.9599,-2.0888,0.4551
1227.118963,-3.9599,-2.0888,0.4552
1227.150315,-3.9599,-2.0888,0.4551
1227.183876,-3.9599,-2.0888,0.4551
1227.214549,-3.9599,-2.0888,0.4551
1227.249180,-3.9599,-2.0888,0.4550
1227.281106,-3.9599,-2.0888,0.4552
1227.313883,-3.9599,-2.0888,0.4553
1227.345051,-3.9599,-2.0888,0.4552
1227.387164,-3.9599,-2.0888,0.4555
1227.419964,-3.9599,-2.0888,0.4555
1227.450835,-3.9599,-2.0888,0.4555
1227.483441,-3.9599,-2.0888,0.4555
1227.513648,-3.9599,-2.0888,0.4554
1227.547798,-3.9599,-2.0888,0.4556
1227.583045,-3.9599,-2.0888,0.4556
1227.612961,-3.9599,-2.0888,0.4557
1227.655337,-3.9599,-2.0888,0.4557
1227.689265,-3.9599,-2.0888,0.4556
1227.718516,-3.9599,-2.0888,0.4557
1227.752059,-3.9599,-2.0888,0.4556
1227.782136,-3.9599,-2.0888,0.4556
1227.820367,-3.9599,-2.0888,0.4557
1227.847453,-3.9599,-2.0888,0.4557
1227.883245,-3.9599,-2.0888,0.4558
1227.911111,-3.9599,-2.0888,0.4559
1227.945889,-3.9599,-2.0888,0.4558
1227.987468,-3.9599,-2.0888,0.4560
1228.016846,-3.9599,-2.0888,0.4558
1228.049956,-3.9599,-2.0888,0.4559
1228.080238,-3.9599,-2.0888,0.4560
1228.112714,-3.9599,-2.0888,0.4560
1228.154435,-3.9599,-2.0888,0.4561
1228.188345,-3.9599,-2.0888,0.4561
1228.216849,-3.9599,-2.0888,0.4561
1228.252107,-3.9599,-2.0888,0.4561
1228.279183,-3.9599,-2.0888,0.4560
1228.320843,-3.9599,-2.0888,0.4562
1228.341688,-3.9599,-2.0888,0.4562
1228.383416,-3.9599,-2.0888,0.4563
1228.421658,-3.9599,-2.0888,0.4564
1228.445996,-3.9599,-2.0888,0.4563
1228.488351,-3.9599,-2.0888,0.4563
1228.509187,-3.9599,-2.0888,0.4563
1228.550981,-3.9599,-2.0888,0.4563
1228.572032,-3.9599,-2.0888,0.4564
1228.616577,-3.9599,-2.0888,0.4565
1228.638436,-3.9599,-2.0888,0.4566
1228.681616,-3.9599,-2.0888,0.4567
1228.718858,-3.9599,-2.0888,0.4566
1228.747668,-3.9599,-2.0888,0.4566
1228.781423,-3.9599,-2.0888,0.4566
1228.823485,-3.9599,-2.0888,0.4566
1228.844442,-3.9599,-2.0888,0.4567
1228.886227,-3.9599,-2.0888,0.4567
1228.915198,-3.9599,-2.0888,0.4568
1228.941186,-3.9599,-2.0888,0.4567
1228.983503,-3.9599,-2.0888,0.4567
1229.019555,-3.9599,-2.0888,0.4569
1229.047594,-3.9599,-2.0888,0.4568
1229.082350,-3.9599,-2.0888,0.4568
1229.116802,-3.9599,-2.0888,0.4568
1229.144987,-3.9599,-2.0888,0.4568
1229.186589,-3.9599,-2.0888,0.4571
1229.207438,-3.9599,-2.0888,0.4570
1229.249354,-3.9599,-2.0888,0.4570
1229.273642,-3.9599,-2.0888,0.4570
1229.318837,-3.9599,-2.0888,0.4567
1229.355222,-3.9599,-2.0888,0.4569
1229.383193,-3.9599,-2.0888,0.4570
1229.418414,-3.9599,-2.0888,0.4571
1229.447505,-3.9599,-2.0888,0.4572
1229.481586,-3.9599,-2.0888,0.4571
1229.512210,-3.9599,-2.0888,0.4574
1229.549061,-3.9599,-2.0888,0.4574
1229.579971,-3.9599,-2.0888,0.4574
1229.614070,-3.9599,-2.0888,0.4575
1229.655569,-3.9599,-2.0888,0.4574
1229.686314,-3.9599,-2.0888,0.4576
1229.717853,-3.9599,-2.0888,0.4576
1229.749296,-3.9599,-2.0888,0.4575
1229.780191,-3.9599,-2.0888,0.4576
1229.821818,-3.9599,-2.0888,0.4574
1229.854693,-3.9599,-2.0888,0.4576
1229.884281,-3.9599,-2.0888,0.4577
1229.917854,-3.9599,-2.0888,0.4575
1229.946870,-3.9599,-2.0888,0.4576
1229.988415,-3.9599,-2.0888,0.4577
1230.009151,-3.9599,-2.0888,0.4577
1230.050618,-3.9599,-2.0888,0.4580
1230.087465,-3.9599,-2.0888,0.4579
1230.114649,-3.9599,-2.0888,0.4580
1230.156368,-3.9599,-2.0888,0.4580
1230.177320,-3.9599,-2.0888,0.4580
1230.219185,-3.9599,-2.0888,0.4581
1230.240069,-3.9599,-2.0888,0.4581
1230.283069,-3.9599,-2.0888,0.4580
1230.305398,-3.9599,-2.0888,0.4580
1230.349182,-3.9599,-2.0888,0.4580
1230.386627,-3.9599,-2.0888,0.4579
1230.411375,-3.9599,-2.0888,0.4579
1230.453782,-3.9599,-2.0888,0.4581
1230.474469,-3.9599,-2.0888,0.4582
1230.517281,-3.9599,-2.0888,0.4583
1230.537997,-3.9599,-2.0888,0.4584
1230.581916,-3.9599,-2.0888,0.4583
1230.620303,-3.9599,-2.0888,0.4584
1230.646939,-3.9599,-2.0888,0.4585
1230.688426,-3.9599,-2.0888,0.4583
1230.709195,-3.9599,-2.0888,0.4584
1230.750629,-3.9599,-2.0888,0.4585
1230.787943,-3.9599,-2.0888,0.4586
1230.813293,-3.9599,-2.0888,0.4586
1230.854845,-3.9599,-2.0888,0.4586
1230.875611,-3.9599,-2.0888,0.4584
1230.917060,-3.9599,-2.0888,0.4585
1230.955367,-3.9599,-2.0888,0.4588
1230.979333,-3.9599,-2.0888,0.4589
1231.020983,-3.9599,-2.0888,0.4589
1231.041743,-3.9599,-2.0888,0.4590
1231.083263,-3.9599,-2.0888,0.4590
1231.104047,-3.9599,-2.0888,0.4589
1231.146103,-3.9599,-2.0888,0.4591
1231.188488,-3.9599,-2.0888,0.4589
1231.209281,-3.9599,-2.0888,0.4590
1231.251057,-3.9599,-2.0888,0.4591
1231.272383,-3.9599,-2.0888,0.4590
1231.314416,-3.9599,-2.0888,0.4591
1231.356000,-3.9599,-2.0888,0.4589
1231.377452,-3.9599,-2.0888,0.4589
1231.418870,-3.9599,-2.0888,0.4592
1231.442672,-3.9599,-2.0888,0.4591
1231.484575,-3.9599,-2.0888,0.4591
1231.520634,-3.9599,-2.0888,0.4591
1231.547123,-3.9599,-2.0888,0.4590
1231.589183,-3.9599,-2.0888,0.4591
1231.609885,-3.9599,-2.0888,0.4591
1231.651677,-3.9599,-2.0888,0.4592
1231.687470,-3.9599,-2.0888,0.4591
1231.714747,-3.9599,-2.0888,0.4592
1231.749906,-3.9599,-2.0888,0.4593
1231.778276,-3.9599,-2.0888,0.4593
1231.820135,-3.9599,-2.0888,0.4593
1231.855189,-3.9599,-2.0888,0.4594
1231.884659,-3.9599,-2.0888,0.4594
1231.918448,-3.9599,-2.0888,0.4595
1231.948712,-3.9599,-2.0888,0.4595
1231.981633,-3.9599,-2.0888,0.4595
1232.013284,-3.9599,-2.0888,0.4597
1232.044855,-3.9599,-2.0888,0.4597
1232.086975,-3.9599,-2.0888,0.4597
1232.120668,-3.9599,-2.0888,0.4598
1232.150212,-3.9599,-2.0888,0.4598
1232.187095,-3.9599,-2.0888,0.4600
1232.213587,-3.9599,-2.0888,0.4600
1232.255781,-3.9599,-2.0888,0.4601
1232.277190,-3.9599,-2.0888,0.4602
1232.319270,-3.9599,-2.0888,0.4600
1232.340312,-3.9599,-2.0888,0.4601
1232.382360,-3.9599,-2.0888,0.4601
1232.421081,-3.9599,-2.0888,0.4602
1232.445380,-3.9599,-2.0888,0.4602
1232.487382,-3.9599,-2.0888,0.4601
1232.508522,-3.9599,-2.0888,0.4602
1232.550667,-3.9599,-2.0888,0.4602
1232.571727,-3.9599,-2.0888,0.4602
1232.614167,-3.9599,-2.0888,0.4603
1232.656142,-3.9599,-2.0888,0.4602
1232.677279,-3.9599,-2.0888,0.4603
1232.720841,-3.9599,-2.0888,0.4604
1232.741894,-3.9599,-2.0888,0.4604
1232.783892,-3.9599,-2.0888,0.4606
1232.805037,-3.9599,-2.0888,0.4605
1232.847566,-3.9599,-2.0888,0.4605
1232.868455,-3.9599,-2.0888,0.4605
1232.914948,-3.9599,-2.0888,0.4604
1232.936038,-3.9599,-2.0888,0.4605
1232.978220,-3.9599,-2.0888,0.4606
1233.020515,-3.9599,-2.0888,0.4607
1233.041622,-3.9599,-2.0888,0.4607
1233.083694,-3.9599,-2.0888,0.4607
1233.104812,-3.9599,-2.0888,0.4608
1233.147088,-3.9599,-2.0888,0.4608
1233.168057,-3.9599,-2.0888,0.4607
1233.210706,-3.9599,-2.0888,0.4608
1233.253808,-3.9599,-2.0888,0.4607
1233.274846,-3.9599,-2.0888,0.4607
1233.317788,-3.9599,-2.0888,0.4609
1233.338939,-3.9599,-2.0888,0.4608
1233.381607,-3.9599,-2.0888,0.4610
1233.420832,-3.9599,-2.0888,0.4610
1233.445724,-3.9599,-2.0888,0.4611
1233.487887,-3.9599,-2.0888,0.4610
1233.509861,-3.9599,-2.0888,0.4608
1233.552662,-3.9599,-2.0888,0.4611
1233.589482,-3.9599,-2.0888,0.4611
1233.616464,-3.9599,-2.0888,0.4611
1233.652761,-3.9599,-2.0888,0.4612
1233.680334,-3.9599,-2.0888,0.4611
1233.715721,-3.9599,-2.0888,0.4611
1233.744977,-3.9599,-2.0888,0.4609
1233.787002,-3.9599,-2.0888,0.4611
1233.821344,-3.9599,-2.0888,0.4615
1233.851144,-3.9599,-2.0888,0.4617
1233.884478,-3.9599,-2.0888,0.4613
1233.914646,-3.9599,-2.0888,0.4606
1233.947678,-3.9599,-2.0888,0.4607
1233.989866,-3.9599,-2.0888,0.4616
1234.010727,-3.9599,-2.0888,0.4621
1234.053045,-3.9599,-2.0888,0.4619
1234.076977,-3.9599,-2.0888,0.4615
1234.118171,-3.9599,-2.0888,0.4612
1234.148209,-3.9599,-2.0888,0.4617
1234.190262,-3.9599,-2.0888,0.4619
1234.211796,-3.9599,-2.0888,0.4616
1234.255058,-3.9599,-2.0888,0.4610
1234.275906,-3.9599,-2.0888,0.4611
1234.317749,-3.9599,-2.0888,0.4616
1234.338774,-3.9599,-2.0888,0.4616
1234.380569,-3.9599,-2.0888,0.4612
1234.423328,-3.9599,-2.0888,0.4613
1234.444173,-3.9599,-2.0888,0.4612
1234.485886,-3.9599,-2.0888,0.4614
1234.507106,-3.9599,-2.0888,0.4615
1234.549064,-3.9599,-2.0888,0.4617
1234.570737,-3.9599,-2.0888,0.4618
1234.613405,-3.9599,-2.0888,0.4615
1234.655850,-3.9599,-2.0888,0.4617
1234.676780,-3.9599,-2.0888,0.4617
1234.719588,-3.9599,-2.0888,0.4615
1234.740606,-3.9599,-2.0888,0.4616
1234.783166,-3.9599,-2.0888,0.4618
1234.821766,-3.9599,-2.0888,0.4618
1234.847228,-3.9599,-2.0888,0.4618
1234.884870,-3.9599,-2.0888,0.4618
1234.911512,-3.9599,-2.0888,0.4619
1234.954110,-3.9599,-2.0888,0.4619
1234.975000,-3.9599,-2.0888,0.4617
1235.017969,-3.9599,-2.0888,0.4619
1235.053702,-3.9599,-2.0888,0.4620
1235.081571,-3.9599,-2.0888,0.4620
1235.116898,-3.9599,-2.0888,0.4621
1235.145238,-3.9599,-2.0888,0.4620
1235.187755,-3.9599,-2.0888,0.4623
1235.222131,-3.9599,-2.0888,0.4621
1235.243140,-3.9599,-2.0888,0.4621
1235.285268,-3.9599,-2.0888,0.4623
1235.318807,-3.9599,-2.0888,0.4623
1235.348523,-3.9599,-2.0888,0.4623
1235.382350,-3.9599,-2.0888,0.4624
1235.412032,-3.9599,-2.0888,0.4624
1235.454170,-3.9599,-2.0888,0.4626
1235.489046,-3.9599,-2.0888,0.4624
1235.517514,-3.9599,-2.0888,0.4625
1235.554033,-3.9599,-2.0888,0.4626
1235.580870,-3.9599,-2.0888,0.4626
1235.623021,-3.9599,-2.0888,0.4628
1235.644177,-3.9599,-2.0888,0.4627
1235.686219,-3.9599,-2.0888,0.4628
1235.707352,-3.9599,-2.0888,0.4628
1235.749609,-3.9599,-2.0888,0.4626
1235.770655,-3.9599,-2.0888,0.4627
1235.813028,-3.9599,-2.0888,0.4628
1235.855160,-3.9599,-2.0888,0.4630
1235.876319,-3.9599,-2.0888,0.4630
1235.919404,-3.9599,-2.0888,0.4629
1235.941455,-3.9599,-2.0888,0.4629
1235.984584,-3.9599,-2.0888,0.4630
1236.009199,-3.9599,-2.0888,0.4630
1236.051305,-3.9599,-2.0888,0.4631
1236.087844,-3.9599,-2.0888,0.4630
1236.115265,-3.9599,-2.0888,0.4630
1236.151041,-3.9599,-2.0888,0.4630
1236.179702,-3.9599,-2.0888,0.4629
1236.222849,-3.9599,-2.0888,0.4632
1236.256467,-3.9599,-2.0888,0.4632
1236.286738,-3.9599,-2.0888,0.4633
1236.319710,-3.9599,-2.0888,0.4634
1236.350454,-3.9599,-2.0888,0.4634
1236.382892,-3.9599,-2.0888,0.4635
1236.414407,-3.9599,-2.0888,0.4635
1236.445970,-3.9599,-2.0888,0.4634
1236.488093,-3.9599,-2.0888,0.4635
1236.521565,-3.9599,-2.0888,0.4633
1236.551289,-3.9599,-2.0888,0.4634
1236.572359,-3.9599,-2.0888,0.4634
1236.614491,-3.9599,-2.0888,0.4634
1236.656623,-3.9599,-2.0888,0.4636
1236.677640,-3.9599,-2.0888,0.4635
1236.719728,-3.9599,-2.0888,0.4637
1236.754661,-3.9599,-2.0888,0.4636
1236.782754,-3.9599,-2.0888,0.4636
1236.819001,-3.9599,-2.0888,0.4638
1236.845830,-3.9599,-2.0888,0.4638
1236.887908,-3.9599,-2.0888,0.4638
1236.909105,-3.9599,-2.0888,0.4639
1236.951151,-3.9599,-2.0888,0.4639
1236.972200,-3.9599,-2.0888,0.4640
1237.014230,-3.9599,-2.0888,0.4640
1237.056384,-3.9599,-2.0888,0.4641
1237.077408,-3.9599,-2.0888,0.4641
1237.119584,-3.9599,-2.0888,0.4640
1237.140693,-3.9599,-2.0888,0.4641
1237.183209,-3.9599,-2.0888,0.4641
1237.204248,-3.9599,-2.0888,0.4641
1237.248167,-3.9599,-2.0888,0.4644
1237.288768,-3.9599,-2.0888,0.4643
1237.311364,-3.9599,-2.0888,0.4643
1237.354028,-3.9599,-2.0888,0.4643
1237.375027,-3.9599,-2.0888,0.4642
1237.417111,-3.9599,-2.0888,0.4645
1237.438236,-3.9599,-2.0888,0.4645
1237.481130,-3.9599,-2.0888,0.4646
1237.522428,-3.9594,-2.0885,0.4646
1237.544559,-3.9570,-2.0874,0.4645
1237.587162,-3.9502,-2.0839,0.4641
1237.608017,-3.9466,-2.0821,0.4634
1237.650764,-3.9390,-2.0783,0.4653
